"v / cm^-1","IR Intensity / AU","Raman Intensity / AU"
"20.0","0.00043760081999207349","7.9780754986239649e-05"
"21.0","0.00044122855385656841","8.0163978267940394e-05"
"22.0","0.00044500966574398008","8.055387925600569e-05"
"23.0","0.00044896013500466721","8.0950948663522076e-05"
"24.0","0.00045309836156098116","8.1355753845658514e-05"
"25.0","0.00045744562947900485","8.1768955198339513e-05"
"26.0","0.0004620266775513124","8.2191326828066699e-05"
"27.0","0.00046687040588315188","8.2623782794256998e-05"
"28.0","0.00047201075650874294","8.3067410677947415e-05"
"29.0","0.00047748781827379846","8.352351485842348e-05"
"30.0","0.00048334922283238817","8.3993672755508373e-05"
"31.0","0.00048965192134902411","8.4479808524321538e-05"
"32.0","0.00049646446279209995","8.4984290418600936e-05"
"33.0","0.00050386993790466376","8.5510060470915533e-05"
"34.0","0.00051196981255127142","8.6060808538588362e-05"
"35.0","0.00052088895586415514","8.6641207442424864e-05"
"36.0","0.0005307822786443225","8.7257232136863722e-05"
"37.0","0.00054184353967222842","8.7916593474671428e-05"
"38.0","0.00055431704496784339","8.8629324761758699e-05"
"39.0","0.00056851311754471049","8.9408561851860361e-05"
"40.0","0.00058482822792122445","9.027154021791801e-05"
"41.0","0.00060377023965355753","9.1240756423531058e-05"
"42.0","0.00062598774530194727","9.2345012664895077e-05"
"43.0","0.00065229938480468384","9.3619477910107538e-05"
"44.0","0.00068371619227421891","9.5102610981652585e-05"
"45.0","0.00072145849918849492","9.6825604552311351e-05"
"46.0","0.00076700931700046139","9.8788580741774904e-05"
"47.0","0.00082228629788884866","0.00010092493013021171"
"48.0","0.00088987781494799197","0.00010308333314958752"
